,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position,Last Season,playerStrippedEspn,EspnHeadshot
2590,8480184.0,Gustav Lindstrom,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480184.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,27.0,gustavlindstrom,26.0,1998-10-20,Ostervala,,SWE,SWE,74.0,186.0,2017,DET,2,7,38,2023-2024,gustavlindstrom,
2591,8481003.0,Hunter Drew,ANA,D,https://assets.nhle.com/mugs/nhl/20212022/ANA/8481003.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,72.0,hunterdrew,26.0,1998-10-21,Kingston,ON,CAN,CAN,74.0,191.0,2018,ANA,6,23,178,2021-2022,hunterdrew,
2592,8480434.0,Sean Durzi,UTA,D,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480434.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,50.0,seandurzi,26.0,1998-10-21,Mississauga,ON,CAN,CAN,72.0,195.0,2018,TOR,2,21,52,2025-2026,seandurzi,https://a.espncdn.com/i/headshots/nhl/players/full/4378683.png
2593,8480226.0,Marián Studenic,SEA,R,https://assets.nhle.com/mugs/nhl/20232024/SEA/8480226.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,43.0,marianstudenic,26.0,1998-10-28,Skalica,,SVK,SVK,73.0,190.0,2017,N.J,5,19,143,2023-2024,mariánstudenic,
2594,8480069.0,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20252026/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,8.0,calemakar,26.0,1998-10-30,Calgary,AB,CAN,CAN,71.0,187.0,2017,COL,1,4,4,2025-2026,calemakar,https://a.espncdn.com/i/headshots/nhl/players/full/4233563.png
2595,8480003.0,Jesper Boqvist,FLA,C,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480003.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,70.0,jesperboqvist,26.0,1998-10-30,Falun,,SWE,SWE,72.0,180.0,2017,N.J,2,5,36,2025-2026,jesperboqvist,https://a.espncdn.com/i/headshots/nhl/players/full/4233872.png
2596,8479972.0,Mason Shaw,MIN,C,https://assets.nhle.com/mugs/nhl/20232024/MIN/8479972.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,23.0,masonshaw,26.0,1998-11-03,Lloydminster,AB,CAN,CAN,70.0,184.0,2017,MIN,4,4,97,2023-2024,masonshaw,
2597,8480012.0,Elias Pettersson,VAN,C,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480012.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,40.0,eliaspetterssonC,26.0,1998-11-12,Sundsvall,,SWE,SWE,74.0,176.0,2017,VAN,1,5,5,2025-2026,eliaspetterssonC,https://a.espncdn.com/i/headshots/nhl/players/full/4233566.png
2598,8483570.0,Ben Meyers,SEA,C,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483570.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,59.0,benmeyers,26.0,1998-11-15,DELANO,MN,USA,USA,71.0,194.0,-,-,-,-,-,2024-2025,benmeyers,https://a.espncdn.com/i/headshots/nhl/players/full/4755729.png
2599,8479985.0,Cale Fleury,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479985.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,8.0,calefleury,26.0,1998-11-19,Carlyle,SK,CAN,CAN,73.0,204.0,2017,MTL,3,25,87,2024-2025,calefleury,https://a.espncdn.com/i/headshots/nhl/players/full/4393055.png
2600,8479999.0,Casey Mittelstadt,BOS,C,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479999.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,11.0,caseymittelstadt,26.0,1998-11-22,Edina,MN,USA,USA,73.0,195.0,2017,BUF,1,8,8,2025-2026,caseymittelstadt,https://a.espncdn.com/i/headshots/nhl/players/full/4233575.png
2601,8480289.0,Morgan Barron,WPG,C,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480289.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,36.0,morganbarron,26.0,1998-12-02,Halifax,NS,CAN,CAN,76.0,220.0,2017,NYR,6,19,174,2025-2026,morganbarron,https://a.espncdn.com/i/headshots/nhl/players/full/4316970.png
2602,8479980.0,Nicolas Hague,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479980.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,41.0,nicolashague,26.0,1998-12-05,Kitchener,ON,CAN,CAN,78.0,230.0,2017,VGK,2,3,34,2024-2025,nicolashague,https://a.espncdn.com/i/headshots/nhl/players/full/4233870.png
2603,8482623.0,Josh Dunne,BUF,C,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482623.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,44.0,joshdunne,26.0,1998-12-08,O'Fallon,MO,USA,USA,76.0,211.0,-,-,-,-,-,2025-2026,joshdunne,
2604,8479984.0,Cal Foote,NJD,D,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479984.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,52.0,calfoote,26.0,1998-12-13,Denver,CO,USA,USA,77.0,224.0,2017,T.B,1,14,14,2023-2024,calfoote,
2605,8481004.0,Josiah Slavin,CHI,L,https://assets.nhle.com/mugs/nhl/20212022/CHI/8481004.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,23.0,josiahslavin,26.0,1998-12-31,Erie,CO,USA,USA,75.0,189.0,2018,CHI,7,7,193,2021-2022,josiahslavin,
2606,8480001.0,Urho Vaakanainen,NYR,D,https://assets.nhle.com/mugs/nhl/20252026/NYR/8480001.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,18.0,urhovaakanainen,26.0,1999-01-01,Joensuu,,FIN,FIN,74.0,200.0,2017,BOS,1,18,18,2025-2026,urhovaakanainen,https://a.espncdn.com/i/headshots/nhl/players/full/4233619.png
2607,8480068.0,Ryan Poehling,ANA,C,https://assets.nhle.com/mugs/nhl/20252026/ANA/8480068.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,25.0,ryanpoehling,26.0,1999-01-03,Lakeville,MN,USA,USA,74.0,196.0,2017,MTL,1,25,25,2025-2026,ryanpoehling,https://a.espncdn.com/i/headshots/nhl/players/full/4233668.png
2608,8480276.0,Ivan Chekhovich,SJS,L,https://assets.nhle.com/mugs/nhl/20202021/SJS/8480276.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,82.0,ivanchekhovich,26.0,1999-01-04,Yekaterinburg,,RUS,RUS,70.0,185.0,2017,S.J,7,26,212,2020-2021,ivanchekhovich,
2609,8480002.0,Nico Hischier,NJD,C,https://assets.nhle.com/mugs/nhl/20252026/NJD/8480002.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,13.0,nicohischier,26.0,1999-01-04,Brig,,CHE,CHE,73.0,175.0,2017,N.J,1,1,1,2025-2026,nicohischier,https://a.espncdn.com/i/headshots/nhl/players/full/4233555.png
2610,8483619.0,Filip Roos,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8483619.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,48.0,filiproos,26.0,1999-01-05,Gothenburg,,SWE,SWE,76.0,190.0,-,-,-,-,-,2023-2024,filiproos,
2611,8481093.0,Rafael Harvey-Pinard,MTL,L,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481093.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,49.0,rafaelharveypinard,26.0,1999-01-06,Saguenay,QC,CAN,CAN,69.0,181.0,2019,MTL,7,15,201,2024-2025,rafaelharveypinard,https://a.espncdn.com/i/headshots/nhl/players/full/4391250.png
2612,8480031.0,Maxime Comtois,CAR,L,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480031.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,44.0,maxcomtois,26.0,1999-01-08,Longueuil,QC,CAN,CAN,74.0,210.0,2017,ANA,2,19,50,2023-2024,maximecomtois,
2613,8480037.0,Aleksi Heponiemi,FLA,C,https://assets.nhle.com/mugs/nhl/20222023/FLA/8480037.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,20.0,aleksiheponiemi,26.0,1999-01-09,Tampere,,FIN,FIN,70.0,155.0,2017,FLA,2,9,40,2022-2023,aleksiheponiemi,
2614,8483531.0,Brian Halonen,NJD,L,https://assets.nhle.com/mugs/nhl/20252026/NJD/8483531.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,48.0,brianhalonen,26.0,1999-01-11,,,USA,,72.0,207.0,-,-,-,-,-,2025-2026,brianhalonen,https://a.espncdn.com/i/headshots/nhl/players/full/4997092.png
2615,8480242.0,Arnaud Durandeau,NYI,L,https://assets.nhle.com/mugs/nhl/20222023/NYI/8480242.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,,arnauddurandeau,26.0,1999-01-14,Montreal,QC,CAN,CAN,72.0,185.0,2017,NYI,6,10,165,2022-2023,arnauddurandeau,
2616,8480039.0,Martin Necas,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8480039.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,88.0,martinnecas,26.0,1999-01-15,Nove Mesto na Morave,,CZE,CZE,74.0,189.0,2017,CAR,1,12,12,2025-2026,martinnecas,https://a.espncdn.com/i/headshots/nhl/players/full/4233586.png
2617,8480070.0,Ian Mitchell,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480070.png,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,14.0,ianmitch,26.0,1999-01-18,St. Albert,AB,CAN,CAN,71.0,193.0,2017,CHI,2,26,57,2024-2025,ianmitchell,
2618,8480049.0,Dylan Samberg,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480049.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,54.0,dylansamberg,26.0,1999-01-24,Saginaw,MN,USA,USA,76.0,219.0,2017,WPG,2,12,43,2024-2025,dylansamberg,https://a.espncdn.com/i/headshots/nhl/players/full/4233878.png
2619,8482635.0,Mike Hardman,NJD,L,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482635.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,39.0,michaelhardman,26.0,1999-02-05,HANOVER,MA,USA,USA,74.0,205.0,-,-,-,-,-,2024-2025,mikehardman,https://a.espncdn.com/i/headshots/nhl/players/full/4808819.png
2620,8480220.0,Noah Cates,PHI,L,https://assets.nhle.com/mugs/nhl/20252026/PHI/8480220.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,27.0,noahcates,26.0,1999-02-05,Stillwater,MN,USA,USA,73.0,165.0,2017,PHI,5,13,137,2025-2026,noahcates,https://a.espncdn.com/i/headshots/nhl/players/full/4419682.png
2621,8480201.0,Maksim Sushko,PHI,R,https://assets.nhle.com/mugs/nhl/20202021/PHI/8480201.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,64.0,maksimsushko,26.0,1999-02-10,Drogichin,,BLR,BLR,72.0,206.0,2017,PHI,4,14,107,2020-2021,maksimsushko,
2622,8480274.0,Philip Kemp,EDM,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480274.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,52.0,philipkemp,26.0,1999-02-12,Greenwich,CT,USA,USA,75.0,202.0,2017,EDM,7,22,208,2023-2024,philipkemp,
2623,8480019.0,Isaac Ratcliffe,PHI,L,https://assets.nhle.com/mugs/nhl/20212022/PHI/8480019.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,76.0,isaacratcliffe,26.0,1999-02-15,London,ON,CAN,CAN,78.0,200.0,2017,PHI,2,4,35,2021-2022,isaacratcliffe,
2624,8480015.0,Owen Tippett,PHI,R,https://assets.nhle.com/mugs/nhl/20252026/PHI/8480015.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,74.0,owentippett,26.0,1999-02-16,Peterborough,ON,CAN,CAN,73.0,207.0,2017,FLA,1,10,10,2025-2026,owentippett,https://a.espncdn.com/i/headshots/nhl/players/full/4392072.png
2625,8480021.0,Jack Studnicka,SJS,C,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480021.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,53.0,jackstudnicka,26.0,1999-02-18,Windsor,ON,CAN,CAN,73.0,187.0,2017,BOS,2,22,53,2023-2024,jackstudnicka,
2626,8480259.0,Ben Jones,MIN,C,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480259.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,39.0,benjones,26.0,1999-02-26,Waterloo,ON,CAN,CAN,72.0,187.0,2017,VGK,7,3,189,2024-2025,benjones,https://a.espncdn.com/i/headshots/nhl/players/full/4270546.png
2627,8480995.0,Pontus Holmberg,TBL,R,https://assets.nhle.com/mugs/nhl/20252026/TBL/8480995.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,29.0,pontusholmberg,26.0,1999-03-09,Vasteras,,SWE,SWE,72.0,202.0,2018,TOR,6,1,156,2025-2026,pontusholmberg,https://a.espncdn.com/i/headshots/nhl/players/full/4588205.png
2628,8479991.0,Jake Leschyshyn,NYR,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479991.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,15.0,jakeleschyshyn,26.0,1999-03-10,Raleigh,NC,USA,USA,71.0,195.0,2017,VGK,2,31,62,2023-2024,jakeleschyshyn,
2629,8480034.0,Joel Teasdale,MTL,L,https://assets.nhle.com/mugs/nhl/20222023/MTL/8480034.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,38.0,joelteasdale,26.0,1999-03-11,Repentigny,QC,CAN,CAN,72.0,212.0,-,-,-,-,-,2022-2023,joelteasdale,
2630,8480355.0,Mark Kastelic,BOS,C,https://assets.nhle.com/mugs/nhl/20252026/BOS/8480355.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,47.0,markkastelic,26.0,1999-03-11,Phoenix,AZ,USA,,75.0,233.0,2019,OTT,5,1,125,2025-2026,markkastelic,https://a.espncdn.com/i/headshots/nhl/players/full/4587985.png
2631,8481521.0,Ronnie Attard,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8481521.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,23.0,ronnieattard,26.0,1999-03-20,White Lake,MI,USA,USA,75.0,208.0,2019,PHI,3,10,72,2023-2024,ronnieattard,
2632,8480007.0,Jonas Rondbjerg,VGK,R,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480007.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,46.0,jonasrondbjerg,26.0,1999-03-31,Horsholm,,DNK,DNK,74.0,203.0,2017,VGK,3,3,65,2024-2025,jonasrondbjerg,https://a.espncdn.com/i/headshots/nhl/players/full/4425678.png
2633,8479996.0,Cody Glass,NJD,C,https://assets.nhle.com/mugs/nhl/20252026/NJD/8479996.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,12.0,codyglass,26.0,1999-04-01,Winnipeg,MB,CAN,CAN,75.0,206.0,2017,VGK,1,6,6,2025-2026,codyglass,https://a.espncdn.com/i/headshots/nhl/players/full/4233568.png
2634,8480060.0,Scott Reedy,SJS,C,https://assets.nhle.com/mugs/nhl/20212022/SJS/8480060.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,34.0,scottreedy,26.0,1999-04-04,Prior Lake,MN,USA,USA,74.0,205.0,2017,S.J,4,9,102,2021-2022,scottreedy,
2635,8480252.0,Cole Guttman,CHI,C,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480252.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,70.0,coleguttman,26.0,1999-04-06,Northridge,CA,USA,USA,69.0,167.0,2017,T.B,6,25,180,2023-2024,coleguttman,
2636,8484254.0,Akito Hirose,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8484254.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,41.0,akitohirose,26.0,1999-04-09,CALGARY,AB,CAN,CAN,72.0,170.0,-,-,-,-,-,2023-2024,akitohirose,
2637,8484256.0,Jake Livingstone,NSH,D,https://assets.nhle.com/mugs/nhl/20222023/NSH/8484256.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,23.0,jakelivingstone,26.0,1999-04-16,CRESTON,BC,CAN,CAN,75.0,205.0,-,-,-,-,-,2022-2023,jakelivingstone,
2638,8479992.0,Michael Rasmussen,DET,C,https://assets.nhle.com/mugs/nhl/20252026/DET/8479992.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,27.0,michaelrasmussen,26.0,1999-04-17,Vancouver,BC,CAN,CAN,78.0,211.0,2017,DET,1,9,9,2025-2026,michaelrasmussen,https://a.espncdn.com/i/headshots/nhl/players/full/4233576.png
2639,8481751.0,Lukas Rousek,BUF,R,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481751.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,13.0,lukasrousek,26.0,1999-04-20,Ostrov Nad Ohri,,CZE,CZE,71.0,171.0,2019,BUF,6,5,160,2023-2024,lukasrousek,
2640,8480054.0,Reilly Walsh,NJD,D,https://assets.nhle.com/mugs/nhl/20212022/NJD/8480054.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,56.0,reillywalsh,26.0,1999-04-21,Framingham,MA,USA,USA,72.0,185.0,2017,N.J,3,19,81,2021-2022,reillywalsh,
2641,8480009.0,Eeli Tolvanen,SEA,R,https://assets.nhle.com/mugs/nhl/20252026/SEA/8480009.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,20.0,eelitolvanen,26.0,1999-04-22,Vihti,,FIN,FIN,70.0,191.0,2017,NSH,1,30,30,2025-2026,eelitolvanen,https://a.espncdn.com/i/headshots/nhl/players/full/4233720.png
2642,8481849.0,Zack Hayes,VGK,D,https://assets.nhle.com/mugs/nhl/20212022/VGK/8481849.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,,zackhayes,26.0,1999-04-24,Calgary,AB,CAN,CAN,75.0,219.0,-,-,-,-,-,2021-2022,zackhayes,
2643,8480468.0,James Hamblin,EDM,L,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480468.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,52.0,jameshamblin,26.0,1999-04-27,Edmonton,AB,CAN,CAN,69.0,176.0,-,-,-,-,-,2023-2024,jameshamblin,
2644,8481237.0,Kyle MacLean,NYI,C,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481237.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,32.0,kylemaclean,26.0,1999-04-29,,,USA,,73.0,190.0,-,-,-,-,-,2024-2025,kylemaclean,https://a.espncdn.com/i/headshots/nhl/players/full/4393199.png
2645,8481517.0,Brett Leason,ANA,R,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481517.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,20.0,brettleason,26.0,1999-04-30,Calgary,AB,CAN,CAN,77.0,218.0,2019,WSH,2,25,56,2024-2025,brettleason,https://a.espncdn.com/i/headshots/nhl/players/full/4565278.png
2646,8480043.0,Timothy Liljegren,SJS,D,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480043.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,37.0,timliljegren,26.0,1999-04-30,Kristianstad,,SWE,SWE,73.0,192.0,2017,TOR,1,17,17,2025-2026,timothyliljegren,https://a.espncdn.com/i/headshots/nhl/players/full/4233618.png
2647,8480011.0,Klim Kostin,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480011.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,10.0,klimkostin,26.0,1999-05-05,Penza,,RUS,RUS,75.0,215.0,2017,STL,1,31,31,2024-2025,klimkostin,https://a.espncdn.com/i/headshots/nhl/players/full/4233738.png
2648,8480075.0,Cameron Crotty,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480075.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,34.0,camcrotty,26.0,1999-05-05,Ottawa,ON,CAN,CAN,75.0,188.0,2017,ARI,3,20,82,2024-2025,cameroncrotty,
2649,8480064.0,Josh Norris,BUF,C,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480064.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,9.0,joshnorris,26.0,1999-05-05,Oxford,MI,USA,USA,74.0,195.0,2017,S.J,1,19,19,2025-2026,joshnorris,https://a.espncdn.com/i/headshots/nhl/players/full/4233627.png
2650,8480008.0,Adam Ruzicka,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480008.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,83.0,adamruzicka,26.0,1999-05-11,Bratislava,,SVK,SVK,76.0,215.0,2017,CGY,4,16,109,2023-2024,adamruzicka,
2651,8480028.0,Morgan Frost,CGY,C,https://assets.nhle.com/mugs/nhl/20252026/CGY/8480028.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,16.0,morganfrost,26.0,1999-05-14,Aurora,ON,CAN,CAN,71.0,170.0,2017,PHI,1,27,27,2025-2026,morganfrost,https://a.espncdn.com/i/headshots/nhl/players/full/4233685.png
2652,8480448.0,Parker Kelly,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8480448.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,17.0,parkerkelly,26.0,1999-05-14,Camrose,AB,CAN,CAN,72.0,190.0,-,-,-,-,-,2025-2026,parkerkelly,https://a.espncdn.com/i/headshots/nhl/players/full/4392309.png
2653,8480056.0,Jack Rathbone,VAN,D,https://assets.nhle.com/mugs/nhl/20222023/VAN/8480056.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,3.0,jackrathbone,26.0,1999-05-20,Boston,MA,USA,USA,70.0,177.0,2017,VAN,4,2,95,2022-2023,jackrathbone,
2654,8479998.0,Mikey Anderson,LAK,D,https://assets.nhle.com/mugs/nhl/20252026/LAK/8479998.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,44.0,michaelyanderson,26.0,1999-05-25,Fridley,MN,USA,USA,72.0,195.0,2017,L.A,4,10,103,2025-2026,mikeyanderson,https://a.espncdn.com/i/headshots/nhl/players/full/4588178.png
2655,8480441.0,Trey Fix-Wolansky,CBJ,R,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480441.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,64.0,treyfixwolansky,26.0,1999-05-26,Edmonton,AB,CAN,CAN,67.0,191.0,2018,CBJ,7,18,204,2023-2024,treyfixwolansky,
2656,8480005.0,Kristian Vesalainen,WPG,L,https://assets.nhle.com/mugs/nhl/20212022/WPG/8480005.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,93.0,kristianvesalainen,26.0,1999-06-01,Helsinki,,FIN,FIN,75.0,207.0,2017,WPG,1,24,24,2021-2022,kristianvesalainen,
2657,8480205.0,Emil Bemstrom,PIT,C,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480205.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,52.0,emilbemstrom,26.0,1999-06-01,Nykoping,,SWE,SWE,72.0,195.0,2017,CBJ,4,24,117,2024-2025,emilbemstrom,
2658,8481657.0,Viktor Lodin,OTT,C,https://assets.nhle.com/mugs/nhl/20212022/OTT/8481657.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,42.0,viktorlodin,26.0,1999-06-02,,,SWE,SWE,74.0,185.0,2019,OTT,4,1,94,2021-2022,viktorlodin,
2659,8483407.0,Brandon Scanlin,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8483407.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,58.0,brandonscanlin,26.0,1999-06-02,Hamilton,ON,CAN,CAN,75.0,223.0,-,-,-,-,-,2023-2024,brandonscanlin,
2660,8481720.0,Nick Abruzzese,TOR,C,https://assets.nhle.com/mugs/nhl/20222023/TOR/8481720.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,6.0,nickabruzzese,26.0,1999-06-04,Slate Hill,NY,USA,USA,71.0,183.0,2019,TOR,4,31,124,2022-2023,nickabruzzese,
2661,8481703.0,Valtteri Puustinen,PIT,R,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481703.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,48.0,valtteripuustinen,26.0,1999-06-04,Kuopio,,FIN,FIN,69.0,183.0,2019,PIT,7,17,203,2024-2025,valtteripuustinen,https://a.espncdn.com/i/headshots/nhl/players/full/4894860.png
2662,8480267.0,Sammy Walker,MIN,C,https://assets.nhle.com/mugs/nhl/20232024/MIN/8480267.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,18.0,samuelwalker,26.0,1999-06-07,Edina,MN,USA,USA,70.0,180.0,2017,T.B,7,14,200,2023-2024,sammywalker,
2663,8480053.0,Sasha Chmelevski,SJS,C,https://assets.nhle.com/mugs/nhl/20212022/SJS/8480053.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,55.0,sashachmelevski,26.0,1999-06-09,Newport Beach,CA,USA,USA,72.0,188.0,2017,S.J,6,30,185,2021-2022,sashachmelevski,
2664,8481815.0,Bryce Kindopp,ANA,R,https://assets.nhle.com/mugs/nhl/20212022/ANA/8481815.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,57.0,brycekindopp,26.0,1999-06-14,Lloydminster,AB,CAN,CAN,73.0,185.0,-,-,-,-,-,2021-2022,brycekindopp,
2665,8480231.0,Jakub Galvas,CHI,D,https://assets.nhle.com/mugs/nhl/20212022/CHI/8480231.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,76.0,jakubgalvas,26.0,1999-06-15,Ostrava,,CZE,CZE,71.0,161.0,2017,CHI,5,26,150,2021-2022,jakubgalvas,
2666,8480041.0,Dmitri Samorukov,STL,D,https://assets.nhle.com/mugs/nhl/20222023/STL/8480041.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,53.0,dmitrisamorukov,26.0,1999-06-16,Volgograd,,RUS,RUS,75.0,188.0,2017,EDM,3,22,84,2022-2023,dmitrisamorukov,
2667,8484255.0,Jason Polin,COL,R,https://assets.nhle.com/mugs/nhl/20242025/COL/8484255.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,26.0,jasonpolin,26.0,1999-06-17,,,USA,,72.0,198.0,-,-,-,-,-,2024-2025,jasonpolin,
2668,8480035.0,Henri Jokiharju,BOS,D,https://assets.nhle.com/mugs/nhl/20252026/BOS/8480035.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,20.0,henrijokiharju,26.0,1999-06-17,Oulu,,FIN,FIN,72.0,200.0,2017,CHI,1,29,29,2025-2026,henrijokiharju,https://a.espncdn.com/i/headshots/nhl/players/full/4233705.png
